ticker,name_entity,factsetid,type_entity,name_participant,title,type_participant,event,event_phase,timestamps_start,timestamps_end,transcription_value,speaker_confidence,transcription_confidence,quality_snr,quality_rt60,angry,happy,neutral,sad,arousal,dominance,valence,f0_minimum,f0_maximum,f0_average,f0_variation,loudness_minimum,loudness_maximum,loudness_average,loudness_variation,speaking_rate,speaking_rate_variation,intonation_score
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2427.26,2427.5,Yes.,0.94406479547849,0.6877441400000001,18.366352081298828,3.387837886810302,0.027931072364118,0.118574467305986,0.6118385173803701,0.241655942949524,-0.338165163993835,-0.208723366260528,-0.115731000900268,132.50697326660156,139.0690460205078,136.597900390625,2.502097845077514,0.038449894636869,1.089719891548156,0.342434376478195,0.406553298234939,,,
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2427.5,2428.32,"Thanks, Doug.",1.0,0.8682295746341191,19.231264114379883,0.016257524490356,0.082788984808294,0.090313233642048,0.622281190710503,0.204616590839154,-0.04527997970581,-0.037498712539672,-0.071718215942382,107.09387969970705,161.2616424560547,127.50537109375,16.532644271850586,0.035688746720552,1.5454813241958612,0.327863305807113,0.392284393310546,,,
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2436.6648,2437.4648,"Hey, Ron.",1.0,0.772470937642562,21.713085174560547,0.270418763160705,0.018940257276424,0.087355462932448,0.6557149675039671,0.237989312287158,-0.294479370117187,-0.176892042160034,-0.123212575912475,145.4336700439453,265.1454772949219,187.0412750244141,29.721351623535156,0.072857595980167,2.985423803329467,0.924327850341796,0.92634230852127,,,
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2437.4648,2438.265,Good morning.,0.6200741323249841,0.7464928819246761,19.695144653320312,0.065912306308746,0.00801160231083,0.137192368388812,0.823782393121658,0.031013636178699,-0.313169360160827,-0.212725639343261,0.035935282707214,80.21591186523438,222.2375640869141,114.49274444580078,32.96689224243164,0.033974852412939,1.187065482139587,0.424172341823577,0.348783135414123,,,
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2438.265,2438.9849,"Hey, good morning.",0.953038293151625,0.9201560289623012,23.0988826751709,0.080967783927917,0.004215955163132,0.874748989363565,0.115816632424374,0.005218423048927,0.347925424575805,0.330046296119689,0.480516076087951,93.5045394897461,450.6451110839844,168.3590087890625,109.08618927001952,0.039183054119348,2.364816904067993,0.8784623742103571,0.641822457313537,,,
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2438.9849,2439.805,How are you?,1.0,0.973862272893524,18.804277420043945,-0.000315845012664,0.009469582145215,0.315711988854574,0.662866182298519,0.011952246701689,0.005393028259277,-0.00644028186798,0.034148931503295,83.86064147949219,424.3954162597656,138.98179626464844,95.11297607421876,0.039082702249288,1.670079231262207,0.5039788484573361,0.554884433746337,,,
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2440.6648,2443.4849,"If I may, I got a 2 part question, if that's okay.",0.753444817582766,0.8670760470640501,20.399169921875,0.09045535326004,0.004547577765926,0.060604418031552,0.9329242738536372,0.001923730348883,0.062480807304382,0.067103862762451,0.018503546714782,93.92384338378906,290.22625732421875,125.946533203125,41.79547500610352,0.031100243330001,1.8771934509277344,0.423445284366607,0.414722144603729,5.217391014099121,0.081556819379329,0.9841983318328852
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2444.585,2448.27,"The first one, if you guys could walk through 787 a little bit.",0.8860071337602891,0.936607576610672,23.63275146484375,0.143416166305542,0.001591390432417,0.150760118859876,0.839296728851576,0.008351761856129,0.01418125629425,0.11124563217163,0.288650751113891,83.97237396240234,162.89694213867188,103.33158111572266,17.203208923339844,0.028598047792911,2.348982095718384,0.557033360004425,0.5282878279685971,4.6875,0.10627906769514,0.969933748245239
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2448.75,2453.79,"You mentioned the rate, what's going on in that line, that sort of thing we get questions about that.",0.5826386332922341,0.8777265295816831,20.04966926574707,-0.044838845729827,0.002618385559007,0.043377151670535,0.941824654267133,0.012179808503322,-0.32168424129486,-0.111299395561218,-0.05313241481781,78.86128997802734,617.3602294921875,111.66272735595705,77.15895080566406,0.032578956335783,2.220509529113769,0.526325762271881,0.454514890909194,4.460093975067139,0.088588669896125,0.6071669459342951
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2453.79,2456.1301,And then I'll come back with the second part in a sec.,1.0,0.9276890749339732,19.45003890991211,0.042343020439147,0.002435379293851,0.022928659776374,0.8918210814128701,0.082814879516902,-0.469527244567871,-0.068069815635681,-0.086546838283538,82.57783508300781,85.06996154785156,83.80509185791016,1.017753958702087,0.033655822277069,1.57456624507904,0.374342620372772,0.403307765722274,4.901960849761963,0.108074054121971,
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2457.6301,2457.95,Yes.,0.94406479547849,0.85009766,25.67354393005371,0.48094168305397,0.071872902481363,0.321638819838735,0.5747069026485521,0.031781375031348,0.228903770446777,0.094223737716674,-0.031801879405975,160.70066833496094,175.09788513183594,169.17124938964844,4.766634941101074,0.09470897167921,2.7987689971923833,1.7230221033096311,0.9185404777526852,,,
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2457.95,2461.41,"So on the 787, there's nothing new on the 87.",0.91487370403001,0.91735222573035,21.77579689025879,0.039011657238006,0.032381364063926,0.124658046855331,0.7531051020764941,0.089855487004247,0.254823207855224,0.346231579780578,-0.099562168121337,74.33975219726562,318.73126220703125,160.4332733154297,28.17629623413086,0.136258676648139,2.646327257156372,1.322450637817382,0.625373244285583,3.333333492279052,0.137113094329833,0.534803390502929
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2462.9849,2464.345,Team's doing a very nice job.,0.899403190428095,0.878053417167852,22.482341766357425,0.146746277809143,0.0114575202493,0.8680527478691951,0.11732030529708,0.003169426584423,0.441795468330383,0.411299228668212,0.295023918151855,126.48501586914062,311.4356384277344,165.14720153808594,41.83885955810547,0.086847834289073,2.275983810424804,1.251741647720337,0.6910180449485771,,,
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2464.345,2467.8848,We'll produce at the 5 per month rate like we described.,0.981124564364892,0.93258493313063,22.934934616088867,-0.013407289981842,0.000807316752114,0.6866494189290231,0.311553461863286,0.000989802455576,0.133915185928344,0.202527403831481,0.292116999626159,105.18766021728516,310.45904541015625,140.6622772216797,26.16777801513672,0.030619537457823,2.169302225112915,0.917485058307647,0.6613780260086061,3.821656703948974,0.114243231713771,0.762750446796417
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2468.6648,2475.325,We expect to steadily increase those rates over time and liquidate a lot of inventory.,0.9826633086481972,0.965076306007972,22.475820541381836,0.049879014492034,0.049853499347039,0.57859254515351,0.358945076975444,0.012608878524006,0.157640933990478,0.299425601959228,0.087964534759521,101.51703643798828,303.435546875,142.7082977294922,19.233219146728516,0.039358813315629,2.401172399520874,0.953320741653442,0.677420735359191,4.381443023681641,0.072131417691707,0.7508023977279661
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2475.8699,2484.7698,"And we'll give more dimensions around the specifics in line with normal guidance, but the program is doing just fine and the backlog is big.",0.6644005021154791,0.947272865029166,25.020872116088867,0.135684132575988,0.00826715781054,0.132358873049586,0.8556550632395821,0.00371890590029,0.357758998870849,0.338833451271057,0.29132068157196,109.3887176513672,292.5802001953125,153.1580047607422,25.603376388549805,0.031478907912969,2.705087661743164,1.01035988330841,0.737899899482727,3.925620317459106,0.113106071949005,0.615409255027771
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2486.51,2488.19,"Yes, it's been doing great.",0.8497453864739141,0.77241120368865,23.267574310302734,0.197147250175476,0.001676859555598,0.155620355991629,0.782063612720962,0.060639171731809,-0.202282726764678,0.002755641937255,0.234292149543762,73.08804321289062,247.44178771972656,112.55142211914062,41.41781997680664,0.037438072264194,2.539112091064453,0.6917592287063591,0.6405787467956541,3.571428537368774,0.099331095814704,0.7459164857864381
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2488.19,2492.2048,"And then maybe the second question, this one's a little more difficult.",0.7770148049185871,0.90576835833947,17.194246292114258,-0.15500009059906,0.012171471528097,0.021763687987849,0.7172274820024811,0.24883735848157,-0.194155097007751,-0.074236273765563,-0.175655484199523,82.08678436279297,384.9669494628906,127.76375579833984,65.39921569824219,0.032840754836797,2.543657064437866,0.5167996883392331,0.5188491940498351,4.605262756347656,0.104912310838699,1.074698209762573
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2493.2249,2507.085,"I'm still trying to get my head around how we got here, meaning if you go back to the beginning of the MAX issue, wasn't the 7 37 line like the most scrutinized production line in the world?",0.7045845228356471,0.909105750349382,22.381431579589844,0.1436607837677,0.007150390411759,0.122613154781272,0.833156967424401,0.037079487382567,-0.008728206157684,0.055164456367492,-0.018802285194396,74.82933044433594,470.2717590332031,148.7838134765625,74.25090789794922,0.030434004962444,2.843442678451538,0.574540674686431,0.52886688709259,4.250000953674316,0.094331309199333,1.087699890136718
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2508.24,2511.3,So what happened to get to where we got today?,1.0,0.966322714784318,21.99285125732422,-0.006067097187042,0.038022952027121,0.050503906674894,0.782562131700101,0.128911009597883,-0.145921409130096,0.000891804695129,-0.187236487865448,88.4169921875,603.5069580078125,145.18797302246094,109.93888092041016,0.030301734805107,2.179809808731079,0.469961285591125,0.468468397855758,3.007519006729126,0.101383283734321,1.041413187980651
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2511.6,2515.04,I understand that revamping the quality system and all that is all great news.,0.8807915904587,0.915230611041382,23.63589096069336,0.142709076404571,0.008054913888951,0.262408373703695,0.711085822525472,0.01845088988188,0.018773913383483,0.218903303146362,0.313600063323974,80.31986236572266,241.62457275390625,112.95305633544922,32.322322845458984,0.041504565626382,2.431913375854492,0.6270678043365471,0.5266394615173341,3.968253850936889,0.092472217977046,0.9226998090744012
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2515.04,2516.66,It's a positive move forward.,1.0,0.941572040493845,23.545373916625977,0.000683605670928,0.003420011263818,0.047593100233576,0.94001565266125,0.008971235841353,-0.293821513652801,-0.042702078819274,0.041146039962768,88.76801300048828,400.3623046875,165.7771759033203,101.122314453125,0.033214461058378,1.771718621253967,0.492480009794235,0.502984881401062,3.703703880310058,0.157056257128715,
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2517.28,2519.3,But why did that have to happen now?,1.0,0.9873820475247512,21.15226936340332,0.152934908866882,0.382817246012902,0.010727895855418,0.533250212478535,0.073204645653143,-0.055473983287811,0.069583535194396,-0.3792245388031,74.96807098388672,253.8941345214844,141.89053344726562,54.851783752441406,0.030853876844048,2.30257511138916,0.6659308671951291,0.566386401653289,4.411765098571777,0.070047594606876,1.623270988464355
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2519.52,2521.7,And I just don't understand that.,0.8452986585392991,0.95972178,22.50095558166504,-0.038923203945159,0.415504937302747,0.008516070934558,0.152318612699792,0.4236603790629,-0.138715505599975,-0.014989554882049,-0.342384934425354,92.9171142578125,301.62091064453125,134.17616271972656,51.07616424560547,0.03248893097043,2.469817161560058,0.638737618923187,0.6523359417915341,3.846153497695923,0.085790447890758,1.015716791152954
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2522.855,2527.115,"Well, Ron, it should never happen.",1.0,0.9141897680851512,24.903980255126953,0.130578100681304,0.219998446061691,0.024441599668493,0.249100010729574,0.506459943540241,0.05503761768341,0.100550174713134,-0.492967069149017,105.4464111328125,256.9330139160156,175.75323486328125,38.00419235229492,0.023427084088325,3.01755404472351,0.7199102640151971,0.8006958365440361,3.723404169082641,0.059841062873601,1.310484886169433
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2527.415,2530.535,So the question about now is not so relevant.,1.0,0.9535941718900032,26.209882736206055,0.049932420253753,0.04064730525177,0.01733475675696,0.9039407264915832,0.038077211499685,-0.059736907482147,0.121144890785217,-0.192748069763183,108.48434448242188,331.16461181640625,155.92132568359375,37.86819076538086,0.035636741667985,2.440749883651733,0.8847664594650261,0.586255848407745,3.773584604263305,0.100142754614353,1.137181878089904
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2530.535,2532.555,It should never and can never happen.,1.0,0.9990722196554452,19.960081100463867,-0.07313072681427,0.056436894656366,0.010049076738186,0.237806375116565,0.6957076534888801,-0.134048879146575,-0.002666294574737,-0.32611870765686,103.48976135253906,171.56124877929688,134.3337860107422,18.27104759216309,0.071242243051528,2.108291864395141,0.7508051991462701,0.486016899347305,,,0.8292081952095031
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2533.815,2539.26,I am incredibly proud of the work that our people do on the 37 line.,0.74138151701434,0.9058178999977412,25.84419631958008,0.043828606605529,0.011233805158698,0.95189287051406,0.029600403918463,0.007272920408777,0.364239573478698,0.469931483268737,0.553163766860961,111.77008819580078,227.0233612060547,153.01991271972656,23.06210708618164,0.031238907948136,2.500629186630249,0.936321020126342,0.6068094372749321,4.054053783416748,0.115007251501083,0.8936164379119871
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2539.26,2541.0398,I think it has steadily progressed.,1.0,0.890137563270863,22.03689765930176,-0.057272911071777,0.060746517697972,0.349244699329204,0.5853508196050591,0.004657963367762,-0.032352447509765,0.20262861251831,0.03127908706665,106.49771118164062,167.86099243164062,135.19265747070312,12.65187644958496,0.072927877306938,1.9663577079772951,0.81037425994873,0.475790083408355,6.25,0.0692820250988,0.6021879911422731
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2542.0598,2544.38,Quality numbers have gotten better.,1.0,0.971958666514824,25.975727081298828,0.084295570850372,0.00446573751752,0.071073860584198,0.8689717713687151,0.055488630529565,-0.062963545322418,0.152565956115722,-0.035771608352661,116.5594253540039,169.24948120117188,144.62548828125,11.898284912109377,0.029406836256384,1.877748847007751,0.8929995298385621,0.498665928840637,3.271028041839599,0.143161579966545,0.518531620502471
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2544.38,2554.625,"But when you have an escape and then when everybody concludes exactly what happened in that escape, that lights another fire.",0.9999999217774812,0.968820174346086,22.707090377807617,0.026847064495086,0.209544502189482,0.079659170985558,0.6199456041985301,0.090850722626429,0.18826425075531,0.244780778884887,-0.323756217956542,76.75877380371094,266.1839294433594,175.32102966308594,31.049606323242188,0.025514548644423,2.567532777786255,0.7599047422409051,0.633844316005706,3.831417560577392,0.1105917096138,0.972021341323852
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2554.625,2558.0051,So you take another step forward with respect to all things quality.,1.0,0.9517597898121132,26.909198760986328,0.157643675804138,0.072147394766954,0.096690427430747,0.8236565550521541,0.007505622750143,0.052723288536071,0.256466388702392,0.108597159385681,103.40509033203124,223.38165283203125,161.11279296875,29.079444885253903,0.038308247923851,2.303556442260742,0.885527670383453,0.5508158206939691,4.7169814109802255,0.080663919448852,1.050402879714965
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2558.545,2568.33,And you make certain that whatever it was that created that opportunity for failure in the sky or in flight can never happen again.,0.950644663729202,0.9828833276880432,20.09034538269043,0.005219280719757,0.058777229224314,0.311472445876853,0.535965420351879,0.093784904546952,0.013087511062622,0.226510882377624,-0.021377146244049,96.23070526123048,289.7515563964844,166.10633850097656,33.841487884521484,0.028233772143721,2.393125772476196,0.913875997066497,0.618279933929443,3.9145913124084473,0.115128375589847,0.8377104997634881
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2568.33,2570.6301,And that has already happened.,0.0,0.931221386664099,21.47098731994629,0.054150104522705,0.479344181712801,0.141133724129329,0.31807076880186,0.061451325356008,0.341351985931396,0.286233663558959,-0.253848075866699,117.90432739257812,269.289306640625,188.44708251953125,36.67205047607422,0.03569084778428,2.655732631683349,1.146563529968261,0.849405705928802,3.39805793762207,0.083037570118904,0.9869115352630612
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2571.81,2573.33,And then we'll learn from everything.,0.7407321666205711,0.972116575789458,18.641403198242188,-0.084589838981628,0.004993134381394,0.261983534281616,0.7173313628752991,0.015691968461689,0.111525893211364,0.133727192878723,0.262576460838317,111.81331634521484,331.7530212402344,175.5996551513672,43.6904296875,0.134883731603622,2.05916953086853,1.039493441581726,0.556045711040496,,,
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2573.33,2582.955,"So, yes, I think I understand your underlying context for the question, but I really take exception to that premise.",0.9738132114836392,0.9284953794318532,25.612504959106445,0.098084449768066,0.055747552596374,0.049160643265949,0.8676450452849631,0.027446758852712,-0.019052147865295,0.052784919738769,-0.122483372688293,81.28975677490234,351.77886962890625,176.8689422607422,34.45168685913086,0.001622903509996,2.6860921382904053,0.937810063362121,0.678818345069885,4.580152988433838,0.1063082665205,0.8769199848175041
BA,"BofA Securities, Inc.",0GH2Z1-E,SUBSIDIARY,Ronald Epstein,,ANALYST,Q4 2023,QUESTION_ANSWER,2584.455,2584.955,Okay.,1.0,0.95166016,12.62372875213623,0.042669475078582,0.014439828736333,0.59138945865012,0.356598543146735,0.037572169466809,-0.100409805774688,-0.098778367042541,-0.130599915981292,0.0,0.0,0.0,0.0,0.033169921487569,0.839126646518707,0.26184532046318,0.286525040864944,,,
BA,Cowen & Co. LLC,0024VM-E,SUBSIDIARY,Cai Rumohr,,ANALYST,Q4 2023,QUESTION_ANSWER,2594.4,2594.88,Yes.,1.0,0.77441406,17.22989273071289,-0.021979868412017,0.138489401537318,0.153467433130427,0.6752984786760621,0.032744686656192,0.117225289344787,0.116273283958435,-0.137550950050354,163.5655975341797,192.7903289794922,184.2686767578125,8.631172180175781,0.059620130807161,1.414685845375061,0.646464109420776,0.377422869205474,,,
BA,Cowen & Co. LLC,0024VM-E,SUBSIDIARY,Cai Rumohr,,ANALYST,Q4 2023,QUESTION_ANSWER,2594.88,2595.8599,Thanks so much.,1.0,0.9810053175069,17.303966522216797,0.094211399555206,0.007026084068874,0.782171342455903,0.191731221063969,0.019071352411252,-0.154913365840911,0.076711893081665,0.122095108032226,128.37277221679688,181.2277679443359,159.9322967529297,14.031206130981444,0.070804737508296,1.071674466133117,0.5982233881950371,0.282922178506851,3.658536434173584,0.102632038295269,
BA,Cowen & Co. LLC,0024VM-E,SUBSIDIARY,Cai Rumohr,,ANALYST,Q4 2023,QUESTION_ANSWER,2596.24,2608.155,"So now that you've waived the exemption on the engine anti icing and you're redesign you're designing the new system, You said it would take about a year.",0.8923580691135911,0.94825041901719,15.842013359069824,0.025672376155853,0.005726393377216,0.055776800247682,0.929153842496892,0.009342963878209,-0.24611759185791,-0.044902265071868,-0.045719265937805,60.24842071533203,477.7272338867187,134.48114013671875,40.027950286865234,0.024407843127846,1.307857632637024,0.514861345291137,0.298796504735946,4.404761791229248,0.099243372678756,0.8045913577079771
BA,Cowen & Co. LLC,0024VM-E,SUBSIDIARY,Cai Rumohr,,ANALYST,Q4 2023,QUESTION_ANSWER,2608.155,2610.235,Have you accelerated that at all?,1.0,0.9706185870606672,17.20071029663086,0.197721779346466,0.038199354587688,0.01637122647463,0.528838755058691,0.416590663878989,-0.23700612783432,-0.028837084770202,-0.344093561172485,73.28992462158203,248.2357177734375,158.74436950683594,53.56167984008789,0.046703994274139,1.294501662254333,0.687753915786743,0.271816849708557,4.477611541748047,0.119610480964183,0.8000077605247491
BA,Cowen & Co. LLC,0024VM-E,SUBSIDIARY,Cai Rumohr,,ANALYST,Q4 2023,QUESTION_ANSWER,2610.235,2621.8552,And could you accelerate it more because my assumption is that is going to be the long pole in the 10th in terms of when the FAA can certify the MAX 7 and ten?,0.913326796154246,0.903498465931166,14.046067237854004,0.005108833312988,0.015514154373861,0.03041202753212,0.896966572995139,0.057107245098878,-0.392738342285156,-0.069901049137115,-0.122173309326171,61.661582946777344,493.71820068359375,138.7486572265625,55.81887435913086,0.039558310061693,1.271559119224548,0.540305376052856,0.263570249080657,4.334038734436035,0.102185860276222,0.732401430606842
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2623.25,2627.03,I think that is an accurate statement that you just made.,0.9997060031560112,0.9638306710352972,27.794086456298828,0.121232569217681,0.024055373346532,0.063199704134017,0.906415430994391,0.006329491525058,0.000535368919372,0.111515045166015,0.103232741355896,77.4604721069336,232.8760528564453,154.41183471679688,25.780506134033203,0.032498940825462,2.473657846450805,0.7654366493225091,0.642524302005767,4.651163101196289,0.089086264371871,1.26031219959259
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2627.89,2637.745,"Given the fact that we made this decision just a couple of days ago, needless to say, we will throw more engineers at it.",0.857716483567005,0.921134796572628,23.49696922302246,-0.053113937377929,0.007934542174067,0.092853483488239,0.59464289708701,0.304569077250682,-0.086811482906341,0.052634358406066,-0.137263059616088,74.6829833984375,277.096923828125,152.32693481445312,21.496492385864254,0.033296819776296,2.21159815788269,0.7677589654922481,0.620327651500701,4.130434513092041,0.107887744903564,0.6262275576591491
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2637.745,2641.205,We're going to put more work into it and I hope we can accelerate it.,0.0,0.9473966262089972,22.19031524658203,-0.099478542804718,0.041151324651263,0.101787227571354,0.724317929384909,0.132743518392472,0.026026844978332,0.001960754394531,-0.020196914672851,116.61556243896484,562.945068359375,165.32081604003906,85.19447326660156,0.033260647207498,1.9806181192398071,0.6768829226493831,0.477702409029006,3.571428537368774,0.130766972899436,0.6086157560348511
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2641.5051,2651.045,And the 9 months that I discussed with Senator Duckworth was based on my understanding of that project before I made this decision.,0.993702031330634,0.9872401073330832,26.6555233001709,0.070238590240478,0.015001968424115,0.069786178974479,0.907227082435721,0.007984770165684,-0.083797514438629,0.088046550750732,0.046710848808288,79.53739929199219,557.116455078125,148.5943145751953,46.19605255126953,0.035042114555835,2.391559362411499,0.7951227426528931,0.5792666077613831,4.078014850616455,0.111390776932239,0.661594867706298
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2651.57,2657.75,"So the answer is yes, we'll step up resources, we'll step up whatever testing is required.",0.999999936860956,0.947037696406268,24.828418731689453,0.060594320297241,0.006135380260231,0.04768539549531,0.9391175150324832,0.007061709211975,0.007917165756225,0.090217471122741,0.153765797615051,108.10487365722656,200.48141479492188,141.9229278564453,17.074140548706055,0.027687555178999,2.122192859649658,0.735708475112915,0.5220097303390501,3.669724941253662,0.11072488874197,0.7429343461990351
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2658.05,2662.8699,We will do everything we can to inform the FAA about that particular part of that program.,0.9962395114055612,0.9898993062608172,27.90886878967285,0.072644650936126,0.006593358954043,0.226450498529758,0.7653595661453341,0.001596576370863,0.099259734153747,0.185632705688476,0.247787714004516,106.61683654785156,189.98968505859375,138.11231994628906,10.555914878845217,0.034077960997819,2.072938680648803,0.8631644845008851,0.48669809103012,3.932584047317505,0.107968248426914,0.450538724660873
BA,The Boeing Co.,000CYC-E,PUBLIC_COMPANY,David Calhoun,CEO,CORPORATE_REPRESENTATIVE,Q4 2023,QUESTION_ANSWER,2664.05,2666.13,So and that's where we stand today.,0.948640857035574,0.7952736474193841,22.487096786499023,-0.119792640209198,0.01881931609015,0.291299926480187,0.682368452594989,0.007512304834672,0.146790266036987,0.104808449745178,0.08095383644104,109.92781066894533,315.7862548828125,152.62559509277344,34.67229080200195,0.036544810980558,2.676969289779663,1.043925642967224,0.6732545495033261,4.310344219207764,0.101587399840354,0.7004016637802121
